Cím,Épület/szárny,Szint,Helyiség száma,Helyiség neve,"Berendezés v. szolgáltatás
","Berendezés gyártó
","Berendezés tipusa
","Gyári szám/Egyéb berendezés adat
",Berendezés kód,Tender besorolás,Karb.alk./év
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,22.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 3.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,22.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 4.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,22.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 4.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,22.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 4.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 23/9.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 23/9.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 23/9.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 23/8.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 23/8.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 23/8.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 8.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 8.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 8.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Sanyo,,"oldalfali 7,5kW, 1.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Sanyo,,"oldalfali 7,5kW, 1.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Sanyo,,"oldalfali 7,5kW, 1.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Panasonic,,"oldalfali 7,5kW, X.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Panasonic,,"oldalfali 7,5kW, X.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Panasonic,,"oldalfali 7,5kW, X.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Panasonic,,"oldalfali 7,5kW, X/2.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Panasonic,,"oldalfali 7,5kW, X/2.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Panasonic,,"oldalfali 7,5kW, X/2.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Sanyo,,"oldalfali 7,5kW, 5.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Sanyo,,"oldalfali 7,5kW, 5.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,23.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Sanyo,,"oldalfali 7,5kW, 5.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,25.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 5.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,25.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 5.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,25.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 5.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,25.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 4.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,25.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 4.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,25.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 4.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,25.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 4/2.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,25.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 4/2.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,25.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 4/2.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,25.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 7.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,25.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 7.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,25.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 7.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,25.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 5/2.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,25.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 5/2.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,25.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 5/2.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,28-29.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldlafali 7,5kW, 28/5.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,28-29.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldlafali 7,5kW, 28/5.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,28-29.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldlafali 7,5kW, 28/5.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,28-29.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 12/3.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,28-29.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 12/3.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,28-29.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5kW, 12/3.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,28-29.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldlafali 7,5kW, 13/3.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,28-29.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldlafali 7,5kW, 13/3.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,28-29.,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldlafali 7,5kW, 13/3.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,2/a,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Panasonic,,"oldalfali 7kW, 4.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,2/a,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Panasonic,,"oldalfali 7kW, 4.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,2/a,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Panasonic,,"oldalfali 7kW, 4.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,2/a,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5 kW, 2a/5.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,2/a,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5 kW, 2a/5.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,1. emelet,2/a,szerver,SERVER_ROOM_SPLIT_INDOOR_UNIT,Daikin,,"oldalfali 7,5 kW, 2a/5.",,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,4
"Budapest, Kossuth tér 2-4.",A0044,6. emelet,662,tárgyaló,SPLIT_INDOOR_UNIT,Daikin,,FTXF50A2V1B (5 kW),,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,2
"Budapest, Kossuth tér 2-4.",A0044,6. emelet,662,tárgyaló,SPLIT_INDOOR_UNIT,Daikin,,FTXF50A2V1B (5 kW),,SPLIT_DUAL_MULTI_AC_5_TO_10_KW,2
"Budapest, Kossuth tér 2-4.",A0044,4. emelet,4.056/d,miniszteri konyha,SPLIT_INDOOR_UNIT,Daikin,FAA25,,,SPLIT_DUAL_MULTI_AC_UP_TO_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,4. emelet,4.056/d,miniszteri konyha,SPLIT_INDOOR_UNIT,Daikin,FAA25,,,SPLIT_DUAL_MULTI_AC_UP_TO_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,4. emelet,4.056/a,miniszteri pihenő,SPLIT_INDOOR_UNIT,Daikin,FAA25,,,SPLIT_DUAL_MULTI_AC_UP_TO_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,4. emelet,4.056/a,miniszteri pihenő,SPLIT_INDOOR_UNIT,Daikin,FAA25,,,SPLIT_DUAL_MULTI_AC_UP_TO_5_KW,2
"Budapest, Kossuth tér 2-4.",A0044,földszint,054,Gépház,AIR_HANDLING_UNIT,GEA,,konyhai elszívó T101042,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,054,Gépház,AIR_HANDLING_UNIT,GEA,,konyhai elszívó T101042,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,054,Gépház,AIR_HANDLING_UNIT,GEA,,konyhai elszívó T101042,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,7. emelet,TP1,D-K-i padlás,AIR_HANDLING_UNIT,McQuay,,WESPACK 1.38,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,7. emelet,TP1,D-K-i padlás,AIR_HANDLING_UNIT,McQuay,,WESPACK 1.38,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,7. emelet,TP1,D-K-i padlás,AIR_HANDLING_UNIT,McQuay,,WESPACK 1.38,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,7. emelet,TP1,D-K-i padlás,AIR_HANDLING_UNIT,McQuay,,WESPACK 1.39,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,7. emelet,TP1,D-K-i padlás,AIR_HANDLING_UNIT,McQuay,,WESPACK 1.39,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,7. emelet,TP1,D-K-i padlás,AIR_HANDLING_UNIT,McQuay,,WESPACK 1.39,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,026,Szellőző gépház,AIR_HANDLING_UNIT,GEA,befúvó,,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,026,Szellőző gépház,AIR_HANDLING_UNIT,GEA,befúvó,,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,026,Szellőző gépház,AIR_HANDLING_UNIT,GEA,befúvó,,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,046,Klímagépház,AIR_HANDLING_UNIT,Daikin,,Europe NV,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,046,Klímagépház,AIR_HANDLING_UNIT,Daikin,,Europe NV,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,046,Klímagépház,AIR_HANDLING_UNIT,Daikin,,Europe NV,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,046,Klímagépház,AIR_HANDLING_UNIT,Daikin,,Europe NV,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,046,Klímagépház,AIR_HANDLING_UNIT,Daikin,,Europe NV,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,046,Klímagépház,AIR_HANDLING_UNIT,Daikin,,Europe NV,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,046,Klímagépház,AIR_HANDLING_UNIT,Daikin,,Europe NV,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,046,Klímagépház,AIR_HANDLING_UNIT,Daikin,,Europe NV,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,046,Klímagépház,AIR_HANDLING_UNIT,Daikin,,Europe NV,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,059,villanyszerelő műhely,AIR_HANDLING_UNIT,Genex,,VESPAC962HPG6 Fsz 9-10 fűt.,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,059,villanyszerelő műhely,AIR_HANDLING_UNIT,Genex,,VESPAC962HPG6 Fsz 9-10 fűt.,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,059,villanyszerelő műhely,AIR_HANDLING_UNIT,Genex,,VESPAC962HPG6 Fsz 9-10 fűt.,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,077,Szellőző gépház,AIR_HANDLING_UNIT,GEA,,étterem elszívó,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,077,Szellőző gépház,AIR_HANDLING_UNIT,GEA,,étterem elszívó,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,077,Szellőző gépház,AIR_HANDLING_UNIT,GEA,,étterem elszívó,,AIR_HANDLING_UNIT_10000_TO_30000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,144,klíma,AIR_HANDLING_UNIT,Wolf,,KG 40,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,144,klíma,AIR_HANDLING_UNIT,Wolf,,KG 40,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,144,klíma,AIR_HANDLING_UNIT,Wolf,,KG 40,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,148,klíma,AIR_HANDLING_UNIT,Wolf,,KG40+elektormomos fűtés rás.,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,148,klíma,AIR_HANDLING_UNIT,Wolf,,KG40+elektormomos fűtés rás.,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,148,klíma,AIR_HANDLING_UNIT,Wolf,,KG40+elektormomos fűtés rás.,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,148,klíma,AIR_HANDLING_UNIT,Rhoss,,A010307245,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,148,klíma,AIR_HANDLING_UNIT,Rhoss,,A010307245,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,148,klíma,AIR_HANDLING_UNIT,Rhoss,,A010307245,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,148,klíma,AIR_HANDLING_UNIT,Rhoss,,A010307244,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,148,klíma,AIR_HANDLING_UNIT,Rhoss,,A010307244,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,148,klíma,AIR_HANDLING_UNIT,Rhoss,,A010307244,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,148,klíma,AIR_HANDLING_UNIT,Rhoss,,A010222168,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,148,klíma,AIR_HANDLING_UNIT,Rhoss,,A010222168,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,148,klíma,AIR_HANDLING_UNIT,Rhoss,,A010222168,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,148,klíma,AIR_HANDLING_UNIT,Rhoss,,A010307243,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,148,klíma,AIR_HANDLING_UNIT,Rhoss,,A010307243,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,148,klíma,AIR_HANDLING_UNIT,Rhoss,,A010307243,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,,Folyosó,AIR_HANDLING_UNIT,Wolf,,Konditerem szellőzés,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,,Folyosó,AIR_HANDLING_UNIT,Wolf,,Konditerem szellőzés,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,,Folyosó,AIR_HANDLING_UNIT,Wolf,,Konditerem szellőzés,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,,Folyosó,AIR_HANDLING_UNIT,Wolf,,Konditerem szellőzés,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,,Folyosó,AIR_HANDLING_UNIT,Wolf,,Konditerem szellőzés,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,,Folyosó,AIR_HANDLING_UNIT,Wolf,,Konditerem szellőzés,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,026,Szellőző gépház,AIR_HANDLING_UNIT,GEA,befúvó,,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,026,Szellőző gépház,AIR_HANDLING_UNIT,GEA,befúvó,,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,026,Szellőző gépház,AIR_HANDLING_UNIT,GEA,befúvó,,,AIR_HANDLING_UNIT_UP_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,147,klíma,AIR_HANDLING_UNIT,Rhoss,,,,AIR_HANDLING_UNIT_5000_TO_10000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,147,klíma,AIR_HANDLING_UNIT,Rhoss,,,,AIR_HANDLING_UNIT_5000_TO_10000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,147,klíma,AIR_HANDLING_UNIT,Rhoss,,,,AIR_HANDLING_UNIT_5000_TO_10000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,077,Szellőző gépház,FAN,ROSENBERG,,R355L,,AXIAL_FAN_BELOW_1000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,077,Szellőző gépház,FAN,ROSENBERG,,R355L,,AXIAL_FAN_BELOW_1000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,077,Szellőző gépház,FAN,ROSENBERG,,R355L,,AXIAL_FAN_BELOW_1000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,077,Szellőző gépház,FAN,ROSENBERG,,R355L,,AXIAL_FAN_BELOW_1000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,077,Szellőző gépház,FAN,ROSENBERG,,R355L,,AXIAL_FAN_BELOW_1000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,077,Szellőző gépház,FAN,ROSENBERG,,R355L,,AXIAL_FAN_BELOW_1000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,031,hőközpont,FAN,BSH,,AXO 8/315/D,,AXIAL_FAN_1000_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,031,hőközpont,FAN,BSH,,AXO 8/315/D,,AXIAL_FAN_1000_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,Alagsor,031,hőközpont,FAN,BSH,,AXO 8/315/D,,AXIAL_FAN_1000_TO_3000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,054,Gépház,FAN,AIRVENT,befúvó,,,AXIAL_FAN_ABOVE_5000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,054,Gépház,FAN,AIRVENT,befúvó,,,AXIAL_FAN_ABOVE_5000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,054,Gépház,FAN,AIRVENT,befúvó,,,AXIAL_FAN_ABOVE_5000_M3_H,4
"Budapest, Kossuth tér 2-4.",A0044,földszint,074,raktár,FAN,,,Csőventilátor,,AXIAL_FAN_ABOVE_5000_M3_H,4
